,latitude,longitude,acq_date,acq_time
12831,-24.415,148.804,2019-11-10,400
12832,-24.416999999999998,148.79399999999998,2019-11-10,400
12833,-24.408,148.792,2019-11-10,400
13487,-29.326999999999998,151.884,2019-11-10,1325
13488,-29.331,151.719,2019-11-10,1325
13489,-29.34,151.681,2019-11-10,1325
13490,-29.139,152.454,2019-11-10,1325
13493,-29.334,151.674,2019-11-10,1325
13497,-28.081999999999997,152.429,2019-11-10,1325
13565,-33.161,150.47299999999998,2019-11-10,1320
13566,-33.156,150.466,2019-11-10,1320
13567,-31.701,151.893,2019-11-10,1320
13569,-31.691999999999997,151.884,2019-11-10,1320
13570,-31.37,152.497,2019-11-10,1320
13572,-31.131999999999998,152.18,2019-11-10,1320
13573,-31.125,152.171,2019-11-10,1320
13577,-31.01,152.009,2019-11-10,1320
13579,-30.91,151.935,2019-11-10,1320
13580,-30.916999999999998,151.935,2019-11-10,1320
13581,-30.149,152.657,2019-11-10,1320
13582,-29.982,152.368,2019-11-10,1320
13583,-29.991,152.33,2019-11-10,1320
13587,-30.02,151.421,2019-11-10,1320
13588,-30.028000000000002,151.386,2019-11-10,1320
13589,-30.005,151.416,2019-11-10,1320
13590,-30.013,151.381,2019-11-10,1320
13592,-30.011999999999997,151.411,2019-11-10,1320
13593,-30.02,151.376,2019-11-10,1320
13594,-29.635,152.184,2019-11-10,1320
13596,-29.621,152.219,2019-11-10,1320
13597,-29.631,152.17600000000002,2019-11-10,1320
13695,-26.184,152.329,2019-11-10,1455
13697,-26.191999999999997,152.316,2019-11-10,1455
13698,-26.194000000000003,152.328,2019-11-10,1455
13699,-26.537,152.232,2019-11-10,1455
13700,-26.63,152.43,2019-11-10,1455
13701,-26.631999999999998,152.441,2019-11-10,1455
13703,-26.666999999999998,152.463,2019-11-10,1455
13704,-26.730999999999998,152.42600000000002,2019-11-10,1455
13706,-26.735,152.372,2019-11-10,1455
13707,-26.737,152.38299999999998,2019-11-10,1455
13709,-26.787,152.385,2019-11-10,1455
13710,-26.789,152.39600000000002,2019-11-10,1455
13712,-26.811999999999998,152.415,2019-11-10,1455
13713,-27.002,150.997,2019-11-10,1455
13714,-27.004,151.011,2019-11-10,1455
13716,-27.776999999999997,152.291,2019-11-10,1455
13719,-28.061,152.447,2019-11-10,1455
13720,-28.068,152.434,2019-11-10,1455
13721,-28.076,152.422,2019-11-10,1455
13722,-28.08,152.44299999999998,2019-11-10,1455
13724,-28.084,152.409,2019-11-10,1455
13726,-28.112,152.403,2019-11-10,1455
13727,-28.116999999999997,152.407,2019-11-10,1455
13728,-28.304000000000002,152.569,2019-11-10,1455
13731,-28.315,152.636,2019-11-10,1455
13733,-28.32,152.611,2019-11-10,1455
13734,-28.322,152.622,2019-11-10,1455
13735,-28.525,153.382,2019-11-10,1455
13736,-28.526,153.393,2019-11-10,1455
13737,-28.535,153.391,2019-11-10,1455
13739,-28.559,153.37,2019-11-10,1455
13740,-28.561,153.38,2019-11-10,1455
13742,-28.570999999999998,153.32399999999998,2019-11-10,1455
13744,-28.576,153.30100000000002,2019-11-10,1455
13745,-28.636,152.22,2019-11-10,1455
13746,-28.638,152.231,2019-11-10,1455
13747,-28.639,152.214,2019-11-10,1455
13748,-28.64,152.224,2019-11-10,1455
13749,-29.061,153.216,2019-11-10,1455
13750,-29.063000000000002,153.226,2019-11-10,1455
13751,-29.07,153.214,2019-11-10,1455
13752,-29.112,152.493,2019-11-10,1455
13753,-29.116,152.459,2019-11-10,1455
13754,-29.118000000000002,152.47,2019-11-10,1455
13755,-29.12,152.481,2019-11-10,1455
13756,-29.121,152.491,2019-11-10,1455
13757,-29.124000000000002,152.446,2019-11-10,1455
13758,-29.125,152.457,2019-11-10,1455
13761,-29.133000000000003,152.444,2019-11-10,1455
13763,-29.142,152.459,2019-11-10,1455
13765,-29.149,152.446,2019-11-10,1455
13766,-29.151,152.457,2019-11-10,1455
13767,-29.159000000000002,152.444,2019-11-10,1455
13768,-29.16,152.455,2019-11-10,1455
13769,-29.18,152.575,2019-11-10,1455
13770,-29.182,152.586,2019-11-10,1455
13771,-29.164,152.421,2019-11-10,1455
13772,-29.166,152.431,2019-11-10,1455
13773,-29.258000000000003,152.609,2019-11-10,1455
13774,-29.237,152.421,2019-11-10,1455
13775,-29.274,152.651,2019-11-10,1455
13777,-29.278000000000002,152.672,2019-11-10,1455
13779,-29.302,152.645,2019-11-10,1455
13783,-29.171,151.72899999999998,2019-11-10,1455
13784,-29.149,151.536,2019-11-10,1455
13785,-29.16,151.484,2019-11-10,1455
13786,-29.162,151.477,2019-11-10,1455
13787,-29.311,152.366,2019-11-10,1455
13788,-29.313000000000002,152.376,2019-11-10,1455
13789,-29.17,151.464,2019-11-10,1455
13790,-29.32,152.364,2019-11-10,1455
13791,-29.322,152.374,2019-11-10,1455
13792,-29.177,151.44899999999998,2019-11-10,1455
13794,-29.185,151.435,2019-11-10,1455
13795,-29.186999999999998,151.447,2019-11-10,1455
13796,-29.371,152.55700000000002,2019-11-10,1455
13797,-29.373,152.56799999999998,2019-11-10,1455
13798,-29.195,151.433,2019-11-10,1455
13799,-29.235,151.673,2019-11-10,1455
13801,-29.201999999999998,151.41899999999998,2019-11-10,1455
13802,-29.212,151.417,2019-11-10,1455
13803,-29.214000000000002,151.429,2019-11-10,1455
13807,-29.233,151.424,2019-11-10,1455
13808,-29.314,151.91,2019-11-10,1455
13809,-29.316,151.921,2019-11-10,1455
13810,-29.32,151.885,2019-11-10,1455
13811,-29.261999999999997,151.525,2019-11-10,1455
13812,-29.324,151.89,2019-11-10,1455
13813,-29.272,151.52200000000002,2019-11-10,1455
13814,-29.274,151.534,2019-11-10,1455
13815,-29.331,151.876,2019-11-10,1455
13816,-29.333000000000002,151.887,2019-11-10,1455
13817,-29.287,151.556,2019-11-10,1455
13818,-29.289,151.56799999999998,2019-11-10,1455
13819,-29.301,151.577,2019-11-10,1455
13820,-29.325,151.72,2019-11-10,1455
13823,-29.319000000000003,151.624,2019-11-10,1455
13824,-29.320999999999998,151.636,2019-11-10,1455
13825,-29.326999999999998,151.671,2019-11-10,1455
13826,-29.329,151.683,2019-11-10,1455
13827,-29.331,151.695,2019-11-10,1455
13828,-29.333000000000002,151.70600000000002,2019-11-10,1455
13829,-29.334,151.718,2019-11-10,1455
13832,-29.331999999999997,151.645,2019-11-10,1455
13833,-29.334,151.657,2019-11-10,1455
13834,-29.336,151.66899999999998,2019-11-10,1455
13835,-29.338,151.681,2019-11-10,1455
13836,-29.34,151.69299999999998,2019-11-10,1455
13837,-29.342,151.704,2019-11-10,1455
13838,-29.344,151.716,2019-11-10,1455
13840,-29.57,152.469,2019-11-10,1455
13842,-29.615,152.532,2019-11-10,1455
13843,-29.619,152.499,2019-11-10,1455
13844,-29.62,152.509,2019-11-10,1455
13845,-29.622,152.52,2019-11-10,1455
13846,-29.624000000000002,152.531,2019-11-10,1455
13847,-29.607,152.25,2019-11-10,1455
13848,-29.611,152.27200000000002,2019-11-10,1455
13849,-29.612,152.283,2019-11-10,1455
13850,-29.615,152.237,2019-11-10,1455
13851,-29.622,152.281,2019-11-10,1455
13852,-29.624000000000002,152.292,2019-11-10,1455
13853,-29.619,152.202,2019-11-10,1455
13854,-29.62,152.213,2019-11-10,1455
13855,-29.622,152.224,2019-11-10,1455
13856,-29.633000000000003,152.29,2019-11-10,1455
13857,-29.625999999999998,152.189,2019-11-10,1455
13858,-29.628,152.2,2019-11-10,1455
13859,-29.63,152.211,2019-11-10,1455
13860,-29.634,152.17600000000002,2019-11-10,1455
13861,-29.636,152.187,2019-11-10,1455
13862,-29.636999999999997,152.19799999999998,2019-11-10,1455
13863,-29.643,152.174,2019-11-10,1455
13864,-29.656,152.251,2019-11-10,1455
13865,-29.646,152.156,2019-11-10,1455
13866,-29.660999999999998,152.245,2019-11-10,1455
13867,-29.655,152.153,2019-11-10,1455
13868,-29.679000000000002,152.24,2019-11-10,1455
13869,-29.783,152.526,2019-11-10,1455
13870,-29.826999999999998,152.80700000000002,2019-11-10,1455
13871,-29.829,152.817,2019-11-10,1455
13873,-29.79,152.513,2019-11-10,1455
13874,-29.823,152.719,2019-11-10,1455
13875,-29.795,152.506,2019-11-10,1455
13876,-29.796999999999997,152.516,2019-11-10,1455
13878,-29.84,152.787,2019-11-10,1455
13879,-29.842,152.797,2019-11-10,1455
13880,-29.846,152.763,2019-11-10,1455
13881,-29.849,152.785,2019-11-10,1455
13882,-29.735,152.024,2019-11-10,1455
13883,-29.737,152.035,2019-11-10,1455
13884,-29.772,152.248,2019-11-10,1455
13885,-29.774,152.259,2019-11-10,1455
13886,-29.840999999999998,152.675,2019-11-10,1455
13887,-29.843000000000004,152.686,2019-11-10,1455
13888,-29.87,152.858,2019-11-10,1455
13889,-29.851999999999997,152.684,2019-11-10,1455
13891,-29.877,152.779,2019-11-10,1455
13893,-29.96,152.9,2019-11-10,1455
13894,-29.951,152.422,2019-11-10,1455
13896,-30.04,152.822,2019-11-10,1455
13899,-29.974,152.35399999999998,2019-11-10,1455
13901,-30.049,152.82,2019-11-10,1455
13902,-30.072,152.969,2019-11-10,1455
13903,-29.982,152.341,2019-11-10,1455
13904,-29.983,152.352,2019-11-10,1455
13905,-29.985,152.363,2019-11-10,1455
13906,-30.048000000000002,152.754,2019-11-10,1455
13907,-29.991,152.34,2019-11-10,1455
13908,-29.993000000000002,152.351,2019-11-10,1455
13909,-29.995,152.362,2019-11-10,1455
13910,-30.033,152.601,2019-11-10,1455
13913,-30.05,152.58700000000002,2019-11-10,1455
13915,-30.101999999999997,152.92,2019-11-10,1455
13916,-30.104,152.93,2019-11-10,1455
13917,-30.057,152.57399999999998,2019-11-10,1455
13918,-30.059,152.585,2019-11-10,1455
13920,-30.111,152.918,2019-11-10,1455
13922,-30.107,152.83100000000002,2019-11-10,1455
13923,-30.109,152.841,2019-11-10,1455
13924,-30.111,152.852,2019-11-10,1455
13925,-30.114,152.873,2019-11-10,1455
13926,-30.109,152.736,2019-11-10,1455
13927,-30.111,152.746,2019-11-10,1455
13928,-30.084,152.518,2019-11-10,1455
13929,-30.090999999999998,152.505,2019-11-10,1455
13930,-30.093000000000004,152.516,2019-11-10,1455
13931,-30.143,152.651,2019-11-10,1455
13932,-30.145,152.662,2019-11-10,1455
13933,-30.146,152.606,2019-11-10,1455
13934,-30.147,152.61700000000002,2019-11-10,1455
13935,-30.149,152.628,2019-11-10,1455
13936,-30.151,152.639,2019-11-10,1455
13937,-30.153000000000002,152.649,2019-11-10,1455
13938,-30.151,152.583,2019-11-10,1455
13940,-30.158,152.626,2019-11-10,1455
13941,-30.16,152.637,2019-11-10,1455
13943,-29.985,151.366,2019-11-10,1455
13944,-29.996,151.376,2019-11-10,1455
13945,-29.998,151.388,2019-11-10,1455
13946,-30.0,151.4,2019-11-10,1455
13947,-30.008000000000003,151.386,2019-11-10,1455
13948,-30.01,151.398,2019-11-10,1455
13949,-30.011999999999997,151.41,2019-11-10,1455
13950,-30.018,151.384,2019-11-10,1455
13951,-30.02,151.39600000000002,2019-11-10,1455
13952,-30.022,151.408,2019-11-10,1455
13953,-30.644000000000002,152.726,2019-11-10,1455
13954,-30.646,152.737,2019-11-10,1455
13955,-30.646,152.213,2019-11-10,1455
13957,-30.758000000000003,152.862,2019-11-10,1455
13963,-30.774,152.797,2019-11-10,1455
13964,-30.775,152.808,2019-11-10,1455
13966,-30.705,152.126,2019-11-10,1455
13967,-30.706,152.137,2019-11-10,1455
13968,-30.735,152.313,2019-11-10,1455
13969,-30.736,152.32399999999998,2019-11-10,1455
13970,-30.756,152.444,2019-11-10,1455
13971,-30.765,152.442,2019-11-10,1455
13972,-30.726999999999997,152.08700000000002,2019-11-10,1455
13973,-30.796999999999997,152.361,2019-11-10,1455
13974,-30.834,152.59,2019-11-10,1455
13975,-30.879,152.636,2019-11-10,1455
13976,-30.881,152.64700000000002,2019-11-10,1455
13977,-30.881999999999998,152.658,2019-11-10,1455
13978,-30.884,152.66899999999998,2019-11-10,1455
13979,-30.886,152.679,2019-11-10,1455
13980,-30.886999999999997,152.69,2019-11-10,1455
13981,-30.820999999999998,152.21,2019-11-10,1455
13982,-30.901999999999997,152.721,2019-11-10,1455
13983,-30.83,152.208,2019-11-10,1455
13984,-30.831999999999997,152.219,2019-11-10,1455
13986,-30.916999999999998,152.695,2019-11-10,1455
13988,-30.851999999999997,152.227,2019-11-10,1455
13989,-30.924,152.642,2019-11-10,1455
13990,-30.926,152.653,2019-11-10,1455
13993,-30.9,151.955,2019-11-10,1455
13994,-30.901999999999997,151.967,2019-11-10,1455
13995,-30.995,152.55,2019-11-10,1455
13997,-30.906999999999996,151.959,2019-11-10,1455
13998,-30.968000000000004,152.33700000000002,2019-11-10,1455
14000,-31.0,152.532,2019-11-10,1455
14001,-31.000999999999998,152.543,2019-11-10,1455
14002,-30.910999999999998,151.923,2019-11-10,1455
14003,-30.913,151.934,2019-11-10,1455
14004,-30.914,151.945,2019-11-10,1455
14005,-30.92,151.921,2019-11-10,1455
14006,-30.921999999999997,151.93200000000002,2019-11-10,1455
14007,-30.930999999999997,151.93,2019-11-10,1455
14008,-31.026999999999997,152.526,2019-11-10,1455
14010,-30.95,151.92700000000002,2019-11-10,1455
14011,-30.959,151.92600000000002,2019-11-10,1455
14012,-30.961,151.937,2019-11-10,1455
14014,-31.078000000000003,152.549,2019-11-10,1455
14015,-31.065,152.365,2019-11-10,1455
14017,-31.101999999999997,152.537,2019-11-10,1455
14018,-31.028000000000002,152.02,2019-11-10,1455
14020,-31.076,152.078,2019-11-10,1455
14022,-31.154,152.571,2019-11-10,1455
14023,-31.112,152.186,2019-11-10,1455
14024,-31.105,152.084,2019-11-10,1455
14025,-31.121,152.184,2019-11-10,1455
14026,-31.123,152.195,2019-11-10,1455
14027,-31.163,152.447,2019-11-10,1455
14028,-31.111,152.077,2019-11-10,1455
14029,-31.113000000000003,152.088,2019-11-10,1455
14030,-31.127,152.17700000000002,2019-11-10,1455
14031,-31.129,152.188,2019-11-10,1455
14032,-31.131,152.19899999999998,2019-11-10,1455
14033,-31.133000000000003,152.21,2019-11-10,1455
14034,-31.183000000000003,152.526,2019-11-10,1455
14035,-31.12,152.075,2019-11-10,1455
14036,-31.122,152.086,2019-11-10,1455
14037,-31.13,152.07299999999998,2019-11-10,1455
14038,-31.166999999999998,152.305,2019-11-10,1455
14039,-31.169,152.316,2019-11-10,1455
14040,-31.211,152.52,2019-11-10,1455
14041,-31.212,152.531,2019-11-10,1455
14042,-31.214000000000002,152.541,2019-11-10,1455
14043,-31.215999999999998,152.55200000000002,2019-11-10,1455
14044,-31.217,152.563,2019-11-10,1455
14047,-31.228,152.571,2019-11-10,1455
14048,-31.23,152.582,2019-11-10,1455
14049,-31.230999999999998,152.52700000000002,2019-11-10,1455
14051,-31.233,152.482,2019-11-10,1455
14052,-31.238000000000003,152.514,2019-11-10,1455
14054,-31.226999999999997,152.382,2019-11-10,1455
14056,-31.247,152.512,2019-11-10,1455
14057,-31.249000000000002,152.523,2019-11-10,1455
14058,-31.252,152.545,2019-11-10,1455
14060,-31.288,152.77,2019-11-10,1455
14061,-31.239,152.401,2019-11-10,1455
14063,-31.244,152.434,2019-11-10,1455
14064,-31.246,152.445,2019-11-10,1455
14065,-31.256,152.51,2019-11-10,1455
14066,-31.3,152.79,2019-11-10,1455
14067,-31.302,152.8,2019-11-10,1455
14068,-31.274,152.047,2019-11-10,1455
14072,-31.305,152.17700000000002,2019-11-10,1455
14073,-31.307,152.188,2019-11-10,1455
14075,-31.343000000000004,152.418,2019-11-10,1455
14076,-31.353,152.483,2019-11-10,1455
14078,-31.357,152.504,2019-11-10,1455
14079,-31.358,152.515,2019-11-10,1455
14080,-31.365,152.559,2019-11-10,1455
14081,-31.313000000000002,152.18,2019-11-10,1455
14082,-31.35,152.411,2019-11-10,1455
14084,-31.365,152.50799999999998,2019-11-10,1455
14085,-31.366999999999997,152.519,2019-11-10,1455
14086,-31.368000000000002,152.53,2019-11-10,1455
14087,-31.37,152.54,2019-11-10,1455
14088,-31.372,152.55100000000002,2019-11-10,1455
14089,-31.374000000000002,152.562,2019-11-10,1455
14090,-31.375,152.57299999999998,2019-11-10,1455
14091,-31.326999999999998,152.211,2019-11-10,1455
14092,-31.329,152.222,2019-11-10,1455
14093,-31.331,152.233,2019-11-10,1455
14096,-31.374000000000002,152.506,2019-11-10,1455
14097,-31.375999999999998,152.516,2019-11-10,1455
14098,-31.381,152.188,2019-11-10,1455
14100,-31.436999999999998,152.385,2019-11-10,1500
14102,-31.448,152.394,2019-11-10,1500
14104,-31.474,152.321,2019-11-10,1500
14105,-31.476,152.332,2019-11-10,1500
14106,-31.465999999999998,152.209,2019-11-10,1500
14108,-31.49,152.362,2019-11-10,1500
14110,-31.482,152.251,2019-11-10,1500
14111,-31.484,152.262,2019-11-10,1500
14112,-31.603,152.31,2019-11-10,1500
14113,-31.685,152.78799999999998,2019-11-10,1500
14114,-31.66,152.268,2019-11-10,1500
14115,-31.662,152.279,2019-11-10,1500
14116,-31.669,152.266,2019-11-10,1500
14117,-31.68,152.332,2019-11-10,1500
14118,-31.680999999999997,152.343,2019-11-10,1500
14121,-31.671,152.221,2019-11-10,1500
14122,-31.698,152.164,2019-11-10,1500
14123,-31.7,152.175,2019-11-10,1500
14124,-31.683000000000003,151.891,2019-11-10,1500
14125,-31.685,151.90200000000002,2019-11-10,1500
14126,-31.686999999999998,151.91299999999998,2019-11-10,1500
14127,-31.691999999999997,151.889,2019-11-10,1500
14128,-31.694000000000003,151.901,2019-11-10,1500
14129,-31.695999999999998,151.912,2019-11-10,1500
14130,-31.698,151.923,2019-11-10,1500
14131,-31.715999999999998,152.033,2019-11-10,1500
14132,-31.717,152.04399999999998,2019-11-10,1500
14133,-31.698,151.864,2019-11-10,1500
14134,-31.7,151.875,2019-11-10,1500
14135,-31.705,151.91,2019-11-10,1500
14136,-31.706999999999997,151.921,2019-11-10,1500
14138,-31.725,151.974,2019-11-10,1500
14140,-31.733,151.931,2019-11-10,1500
14142,-31.761999999999997,152.05100000000002,2019-11-10,1500
14143,-31.756999999999998,151.96,2019-11-10,1500
14144,-31.77,151.98,2019-11-10,1500
14145,-31.772,151.991,2019-11-10,1500
14146,-31.955,152.502,2019-11-10,1500
14147,-33.137,150.445,2019-11-10,1500
14148,-33.153,150.543,2019-11-10,1500
14149,-33.13,150.343,2019-11-10,1500
14150,-33.149,150.455,2019-11-10,1500
14151,-33.150999999999996,150.467,2019-11-10,1500
14153,-33.150999999999996,150.46,2019-11-10,1500
14154,-33.153,150.472,2019-11-10,1500
14155,-33.155,150.484,2019-11-10,1500
14235,-31.691,151.895,2019-11-11,25
14237,-31.704,151.911,2019-11-11,25
14238,-31.706,151.93,2019-11-11,25
14241,-31.965,152.484,2019-11-11,25
14242,-31.975,152.463,2019-11-11,25
14243,-31.976999999999997,152.483,2019-11-11,25
14244,-32.0,152.34,2019-11-11,25
14245,-33.027,150.43,2019-11-11,25
14246,-33.039,150.539,2019-11-11,25
14247,-33.131,150.346,2019-11-11,25
14249,-33.937,150.871,2019-11-11,25
14320,-25.464000000000002,150.519,2019-11-11,20
14322,-25.131,148.012,2019-11-11,20
14323,-25.193,147.934,2019-11-11,20
14324,-26.535,152.227,2019-11-11,20
14325,-26.791999999999998,152.38,2019-11-11,20
14326,-28.061999999999998,152.457,2019-11-11,20
14327,-28.073,152.455,2019-11-11,20
14328,-28.09,152.39700000000002,2019-11-11,20
14330,-28.320999999999998,152.634,2019-11-11,20
14331,-29.070999999999998,153.208,2019-11-11,20
14332,-29.073,153.22799999999998,2019-11-11,20
14333,-29.122,152.474,2019-11-11,20
14335,-29.186999999999998,152.571,2019-11-11,20
14336,-29.189,152.59,2019-11-11,20
14338,-29.258000000000003,152.61,2019-11-11,20
14339,-29.261999999999997,152.64700000000002,2019-11-11,20
14340,-29.264,152.665,2019-11-11,20
14341,-29.177,151.725,2019-11-11,20
14342,-29.276,152.66299999999998,2019-11-11,20
14343,-29.188000000000002,151.724,2019-11-11,20
14344,-29.179000000000002,151.445,2019-11-11,20
14345,-29.189,151.44299999999998,2019-11-11,20
14346,-29.211,151.417,2019-11-11,20
14347,-29.221999999999998,151.416,2019-11-11,20
14348,-29.233,151.415,2019-11-11,20
14349,-29.254,151.503,2019-11-11,20
14350,-29.256,151.518,2019-11-11,20
14352,-29.373,152.608,2019-11-11,20
14353,-29.267,151.517,2019-11-11,20
14354,-29.279,151.531,2019-11-11,20
14355,-29.281,151.547,2019-11-11,20
14356,-29.313000000000002,151.83,2019-11-11,20
14357,-29.322,151.91,2019-11-11,20
14358,-29.294,151.561,2019-11-11,20
14359,-29.329,151.876,2019-11-11,20
14360,-29.331,151.892,2019-11-11,20
14361,-29.307,151.575,2019-11-11,20
14362,-29.308000000000003,151.59,2019-11-11,20
14363,-29.322,151.714,2019-11-11,20
14364,-29.324,151.73,2019-11-11,20
14365,-29.295,151.554,2019-11-11,20
14366,-29.296999999999997,151.569,2019-11-11,20
14367,-29.33,151.885,2019-11-11,20
14368,-29.308000000000003,151.56799999999998,2019-11-11,20
14369,-29.31,151.584,2019-11-11,20
14370,-29.325,151.72299999999998,2019-11-11,20
14371,-29.324,151.612,2019-11-11,20
14372,-29.325,151.628,2019-11-11,20
14375,-29.334,151.70600000000002,2019-11-11,20
14376,-29.336,151.722,2019-11-11,20
14377,-29.337,151.738,2019-11-11,20
14378,-29.34,151.658,2019-11-11,20
14379,-29.342,151.673,2019-11-11,20
14381,-29.345,151.705,2019-11-11,20
14382,-29.346999999999998,151.721,2019-11-11,20
14384,-29.743000000000002,152.026,2019-11-11,20
14385,-29.791999999999998,152.502,2019-11-11,20
14386,-29.794,152.52100000000002,2019-11-11,20
14387,-29.824,152.707,2019-11-11,20
14388,-29.834,152.80200000000002,2019-11-11,20
14390,-29.875999999999998,152.855,2019-11-11,20
14393,-29.968000000000004,152.875,2019-11-11,20
14394,-29.991,152.332,2019-11-11,20
14395,-29.993000000000002,152.35,2019-11-11,20
14396,-30.061,152.596,2019-11-11,20
14397,-30.089000000000002,152.517,2019-11-11,20
14398,-29.978,151.36700000000002,2019-11-11,20
14399,-29.989,151.365,2019-11-11,20
14400,-30.0,151.363,2019-11-11,20
14401,-30.002,151.379,2019-11-11,20
14402,-30.014,151.393,2019-11-11,20
14403,-30.003,151.372,2019-11-11,20
14404,-30.005,151.387,2019-11-11,20
14405,-30.016,151.386,2019-11-11,20
14406,-30.017,151.401,2019-11-11,20
14407,-30.022,151.44799999999998,2019-11-11,20
14408,-30.104,151.58100000000002,2019-11-11,20
14409,-30.105999999999998,151.597,2019-11-11,20
14410,-30.678,152.17600000000002,2019-11-11,20
14413,-30.839000000000002,152.214,2019-11-11,20
14415,-30.897,151.972,2019-11-11,20
14416,-30.904,151.94899999999998,2019-11-11,20
14417,-30.905,151.966,2019-11-11,20
14418,-30.996,152.516,2019-11-11,20
14419,-30.948,151.925,2019-11-11,20
14420,-30.984,151.965,2019-11-11,20
14421,-31.011,152.001,2019-11-11,20
14422,-31.131,152.17600000000002,2019-11-11,20
14424,-31.694000000000003,151.901,2019-11-11,20
14425,-31.708000000000002,151.918,2019-11-11,20
14588,-33.169000000000004,150.525,2019-11-11,300
14589,-33.171,150.47299999999998,2019-11-11,300
14590,-33.172,150.517,2019-11-11,300
14591,-30.086,152.94899999999998,2019-11-11,300
14593,-30.104,151.595,2019-11-11,300
14594,-30.107,151.553,2019-11-11,300
14595,-30.098000000000003,151.58700000000002,2019-11-11,300
14598,-29.829,152.803,2019-11-11,305
14600,-29.744,152.005,2019-11-11,305
14601,-29.284000000000002,152.659,2019-11-11,305
14602,-29.339000000000002,151.868,2019-11-11,305
14603,-29.32,151.906,2019-11-11,305
14604,-29.287,152.65200000000002,2019-11-11,305
14605,-29.344,151.9,2019-11-11,305
14606,-29.346,151.861,2019-11-11,305
14607,-29.272,152.651,2019-11-11,305
14608,-29.326999999999998,151.899,2019-11-11,305
14609,-29.33,151.86,2019-11-11,305
14610,-29.302,151.546,2019-11-11,305
14611,-29.2,152.576,2019-11-11,305
14612,-29.296999999999997,151.542,2019-11-11,305
14613,-29.204,152.572,2019-11-11,305
14615,-29.283,151.501,2019-11-11,305
14616,-29.189,152.572,2019-11-11,305
14617,-29.266,151.502,2019-11-11,305
14618,-29.185,151.727,2019-11-11,305
14622,-28.645,152.222,2019-11-11,305
14623,-28.073,152.464,2019-11-11,305
14624,-26.549,152.219,2019-11-11,305
14625,-26.552,152.215,2019-11-11,305
14626,-26.537,152.214,2019-11-11,305
14870,-33.166,150.535,2019-11-11,1225
14871,-33.168,150.519,2019-11-11,1225
14872,-33.17,150.503,2019-11-11,1225
14874,-33.159,150.501,2019-11-11,1225
14875,-33.16,150.485,2019-11-11,1225
14876,-33.162,150.468,2019-11-11,1225
14880,-33.129,150.341,2019-11-11,1225
14881,-33.052,150.546,2019-11-11,1225
14882,-33.041,150.545,2019-11-11,1225
14886,-33.014,150.468,2019-11-11,1225
14887,-33.015,150.452,2019-11-11,1225
14888,-32.054,152.496,2019-11-11,1225
14889,-32.065,152.41,2019-11-11,1225
14891,-32.04,152.368,2019-11-11,1225
14892,-32.03,152.366,2019-11-11,1225
14893,-32.032,152.35399999999998,2019-11-11,1225
14894,-32.003,152.33100000000002,2019-11-11,1225
14895,-31.974,152.489,2019-11-11,1225
14896,-31.975,152.477,2019-11-11,1225
14897,-31.991999999999997,152.341,2019-11-11,1225
14898,-31.993000000000002,152.329,2019-11-11,1225
14899,-31.964000000000002,152.488,2019-11-11,1225
14900,-31.965,152.476,2019-11-11,1225
14901,-31.779,152.344,2019-11-11,1225
14902,-31.761999999999997,152.06,2019-11-11,1225
14904,-31.761999999999997,152.054,2019-11-11,1225
14907,-31.736,151.933,2019-11-11,1225
14908,-31.679000000000002,152.335,2019-11-11,1225
14910,-31.715,152.033,2019-11-11,1225
14911,-31.721999999999998,151.969,2019-11-11,1225
14912,-31.668000000000003,152.257,2019-11-11,1225
14914,-31.675,152.196,2019-11-11,1225
14916,-31.708000000000002,151.917,2019-11-11,1225
14917,-31.656999999999996,152.268,2019-11-11,1225
14920,-31.69,151.9,2019-11-11,1225
14921,-31.689,151.907,2019-11-11,1225
14922,-31.69,151.895,2019-11-11,1225
14923,-31.68,151.892,2019-11-11,1225
14924,-31.502,152.368,2019-11-11,1225
14927,-31.48,152.215,2019-11-11,1225
14928,-31.447,152.39,2019-11-11,1225
14930,-31.461,152.194,2019-11-11,1225
14931,-31.393,152.59,2019-11-11,1225
14932,-31.378,152.55100000000002,2019-11-11,1225
14933,-31.38,152.539,2019-11-11,1225
14934,-31.373,152.513,2019-11-11,1225
14936,-31.357,152.56,2019-11-11,1225
14938,-31.348000000000003,152.558,2019-11-11,1225
14939,-31.361,152.45,2019-11-11,1225
14940,-31.362,152.439,2019-11-11,1225
14942,-31.309,152.793,2019-11-11,1225
14943,-31.305,152.797,2019-11-11,1225
14944,-31.305999999999997,152.786,2019-11-11,1225
14945,-31.29,152.759,2019-11-11,1225
14946,-31.291,152.747,2019-11-11,1225
14947,-31.28,152.757,2019-11-11,1225
14949,-31.336,152.22899999999998,2019-11-11,1225
14950,-31.313000000000002,152.174,2019-11-11,1225
14952,-31.259,152.53799999999998,2019-11-11,1225
14953,-31.237,152.52700000000002,2019-11-11,1225
14954,-31.239,152.516,2019-11-11,1225
14955,-31.24,152.504,2019-11-11,1225
14956,-31.241999999999997,152.49200000000002,2019-11-11,1225
14958,-31.239,152.431,2019-11-11,1225
14959,-31.287,152.04,2019-11-11,1225
14961,-31.215,152.548,2019-11-11,1225
14962,-31.276999999999997,152.03799999999998,2019-11-11,1225
14963,-31.279,152.026,2019-11-11,1225
14964,-31.28,152.014,2019-11-11,1225
