BORE_SUBTY,STATUS,SPUD_DATE,LATITUDE,LONGITUDE
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-08-28,-21.941064,148.052956
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2005-08-29,-21.909884,148.182174
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-01,-21.946891,148.040239
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-02,-21.898565,148.198719
EXPLORATION WELL,PLUGGED AND ABANDONED,2005-09-02,-27.817222,152.591389
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-03,-27.353117,151.152278
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-03,-27.816136,152.589461
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-06,-21.778266,148.350814
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-09,-27.354528,151.151792
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-10,-21.804603,148.347289
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-12,-21.947214,148.057356
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-13,-21.847527,148.353911
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-13,-21.952489,148.046255
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-14,-27.058197,150.934719
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-16,-21.848944,148.392275
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-16,-21.954358,148.045539
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-17,-25.646547,148.94993
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-18,-21.959258,148.05251
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-18,-26.84828,150.307014
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-19,-21.794352,148.387544
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-20,-21.957739,148.053983
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-20,-21.950886,148.066
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-24,-27.453672,151.127833
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-09-24,-27.45275,151.12821
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-09-25,-21.963453,148.060558
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2005-09-28,-21.992255,148.074874
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-10-01,-26.854578,150.310342
APPRAISAL WELL,PLUGGED AND ABANDONED,2005-10-06,-27.452719,151.126949
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-10-06,-25.642369,148.992202
EXPLORATION WELL,PLUGGED AND ABANDONED,2005-10-07,-26.353714,149.09583
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-10-09,-26.823627,150.607058
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-10-15,-26.855883,150.302064
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-10-17,-21.946275,148.039914
EXPLORATION WELL,PLUGGED AND ABANDONED,2005-10-22,-26.394825,149.047225
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-10-23,-26.245958,149.528705
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-10-24,-27.076335,150.913186
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-10-27,-26.848686,150.32728
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-11-01,-27.37601,151.139302
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-01,-25.914211,150.081391
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-03,-26.862108,150.305369
EXPLORATION WELL,PLUGGED AND ABANDONED,2005-11-05,-26.24623,149.52876
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-05,-21.934619,148.045567
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-05,-21.940106,148.03231
EXPLORATION WELL,PLUGGED AND ABANDONED,2005-11-06,-26.43982,149.134884
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-06,-21.947819,148.039828
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-08,-21.948015,148.040427
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-09,-21.947769,148.039852
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-10,-26.859975,150.312044
DEVELOPMENT WELL,UNKNOWN,2005-11-12,-26.055686,150.102636
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-12,-21.954199,148.047087
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-15,-22.007094,148.111453
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-15,-22.012342,148.097589
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-17,-26.857597,150.319199
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-11-18,-27.111708,150.933625
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-11-18,-27.128735,150.946483
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-11-19,-26.823449,150.604261
DEVELOPMENT WELL,UNKNOWN,2005-11-20,-26.033836,150.101025
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-23,-26.867547,150.30855
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-11-26,-27.116219,150.97328
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-27,-25.988652,150.083294
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-11-29,-26.865961,150.316075
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2005-11-30,-26.034747,150.087164
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2005-12-05,-26.821274,150.605933
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-07,-26.863208,150.323305
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-08,-27.096033,150.950972
DEVELOPMENT WELL,UNKNOWN,2005-12-09,-26.007958,150.092672
DEVELOPMENT WELL,UNKNOWN,2005-12-13,-26.867752,150.329035
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-17,-26.919994,150.550189
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-19,-26.875835,150.308383
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-25,-26.871305,150.302378
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2005-12-31,-26.872213,150.295533
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-03,-22.015883,148.084941
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-05,-22.02631,148.085205
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-05,-22.02088,148.098197
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-05,-27.088575,150.950936
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-06,-26.879405,150.302017
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-09,-22.025792,148.085197
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-10,-25.970502,150.097344
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-12,-26.865344,150.298719
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-13,-22.016254,148.085051
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-16,-22.02558,148.111322
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-16,-22.001167,148.098533
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-17,-22.032016,148.098714
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-17,-27.097977,150.940208
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-18,-26.924808,150.549014
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-18,-27.089872,150.946483
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-19,-22.021472,148.098083
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-19,-25.644647,148.9963
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-21,-21.954588,148.050649
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-01-21,-21.79133,148.400381
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-22,-21.939664,148.032088
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-25,-26.861019,150.329097
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-01-25,-27.454289,151.093366
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-28,-26.010253,149.124852
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-01-30,-22.021081,148.097996
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-01-30,-27.094044,150.946533
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-01,-27.396925,151.103889
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-02,-26.881619,150.315739
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-02-05,-22.039261,148.097455
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-05,-26.005217,149.113403
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-02-06,-21.789658,148.399802
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-08,-27.092,150.953808
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-09,-26.844827,150.313936
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-02-10,-24.161444,148.752506
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-10,-27.084333,150.936439
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-11,-26.587997,149.082622
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-02-15,-21.933895,148.029493
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-16,-26.008697,149.095902
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-02-16,-24.099761,148.843002
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-17,-25.730552,148.942858
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-17,-26.848752,150.31836
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-17,-21.789547,148.407558
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-18,-27.095605,150.956033
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-02-24,-24.661803,148.842816
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-24,-26.016094,149.192283
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-24,-26.855192,150.326597
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-02-26,-27.416841,151.123455
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-02,-26.835197,150.302414
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-04,-21.790683,148.406542
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-05,-27.401953,151.117813
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-03-06,-21.791772,148.400675
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-03-08,-21.792227,148.400769
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-03-09,-26.105767,149.1366
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-03-09,-26.715386,150.244275
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-09,-26.838475,150.310608
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-11,-21.962514,148.249005
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-11,-26.347361,149.093889
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-13,-21.962849,148.250095
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-14,-27.423297,151.117833
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-16,-26.882999,150.32311
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-20,-25.860758,149.175947
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-20,-27.408981,151.118208
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-23,-26.877338,150.328338
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-03-23,-27.009417,150.380138
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-03-24,-27.293558,150.68583
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-03-26,-26.636814,150.071083
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-26,-27.424438,151.12533
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-28,-25.944877,149.187577
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-03-29,-26.841172,150.303892
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-03,-25.927535,149.101319
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-04,-27.415731,151.114367
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-07,-26.363894,149.096155
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-10,-25.917363,149.103931
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-15,-25.739286,148.9517
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-17,-25.912364,149.119702
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2006-04-18,-27.416389,151.130169
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-18,-27.404231,151.134377
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-19,-27.009733,150.380147
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-23,-27.402994,151.125597
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-04-24,-26.349933,149.085955
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-01,-27.392161,151.145833
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-02,-27.409339,151.134802
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-07,-27.412631,151.148002
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-08,-25.916403,149.090722
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-08,-25.905969,149.130524
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-05-09,-22.016544,148.085264
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-09,-26.355142,149.094433
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-12,-25.666924,148.893308
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-14,-25.930838,149.087361
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-15,-27.397439,151.140341
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-15,-27.410311,151.128888
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-17,-27.405292,151.143791
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-18,-25.906283,149.092044
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2006-05-22,-24.485547,150.039055
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-24,-25.923722,149.07371
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-26,-25.989447,150.047797
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-26,-27.092952,150.939844
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-05-28,-27.406083,151.152683
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2006-05-28,-27.396325,151.13126
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-01,-25.666067,148.925574
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2006-06-01,-24.486639,150.035294
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-04,-27.099902,150.947572
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-06,-27.392086,151.155053
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-06-06,-26.321235,149.060619
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-10,-27.419827,151.143697
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-11,-27.099533,150.954036
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-13,-25.894352,149.12968
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-13,-26.844505,150.320783
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-06-15,-26.314883,149.02748
EXPLORATION WELL,UNKNOWN,2006-06-16,-24.615856,150.003686
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-17,-25.651011,148.939125
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-18,-27.398572,151.151092
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-18,-27.097636,150.9335
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-19,-25.917183,149.131258
EXPLORATION WELL,UNKNOWN,2006-06-19,-24.617897,150.004117
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-20,-27.424291,151.136005
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-21,-27.430858,151.121249
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2006-06-23,-24.490455,150.032972
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-24,-25.908053,149.077702
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-06-24,-27.105361,150.946983
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-06-27,-27.43201,151.130355
EXPLORATION WELL,UNKNOWN,2006-06-27,-24.618577,149.999344
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-01,-27.426644,151.14508
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-07-01,-27.104903,150.938055
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-07-01,-26.293425,148.839422
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-01,-26.875716,150.32386
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-03,-27.433152,151.139189
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-03,-26.041352,149.095572
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-06,-27.399469,151.159353
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-06,-25.657047,148.959589
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-06,-26.026397,149.095975
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-11,-24.484441,150.042783
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-11,-25.894816,149.092864
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-13,-25.639958,148.978141
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-07-14,-27.38116,151.124358
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-14,-27.376535,151.149094
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-14,-27.368224,151.135614
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-15,-25.888105,149.103228
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-17,-25.734033,149.097641
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-17,-24.487811,150.031405
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-19,-25.906456,149.103192
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-21,-27.37046,151.146305
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-21,-27.378699,151.155042
EXPLORATION WELL,PLUGGED AND ABANDONED,2006-07-22,-26.409189,149.009717
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-24,-25.9368,149.112697
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-24,-27.382274,151.133436
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-27,-25.898841,149.118877
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-27,-27.383389,151.142516
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-30,-27.375758,151.138647
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-30,-25.64948,148.967013
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-30,-24.553278,150.00605
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-31,-27.407197,151.107739
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-31,-25.895761,149.163678
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-31,-24.619055,149.998039
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-07-31,-24.619055,149.998039
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-08-01,-27.460508,151.237764
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-05,-24.557339,150.007439
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-07,-25.882669,149.160875
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-08,-27.384969,151.160439
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-08,-27.389861,151.136891
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-10,-27.384277,151.09148
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-11,-25.89128,149.152408
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-11,-26.416733,149.104017
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-11,-24.558542,149.998358
APPRAISAL WELL,PRODUCING HYDROCARBONS,2006-08-12,-22.021352,148.09798
APPRAISAL WELL,PRODUCING HYDROCARBONS,2006-08-12,-22.02411,148.090325
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-13,-27.388744,151.127813
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-13,-27.37813,151.097058
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-15,-25.914328,149.143702
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-17,-27.386522,151.109667
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-18,-27.395211,151.122177
APPRAISAL WELL,PLUGGED AND ABANDONED,2006-08-19,-27.460436,151.237797
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-20,-25.94208,149.095555
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-08-20,-27.385394,151.100569
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-20,-26.906422,150.323666
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-20,-21.988583,148.057371
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-20,-24.564051,150.001483
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-21,-27.398339,151.089305
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-08-22,-27.379099,151.1062
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-22,-21.988544,148.057404
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-24,-27.387627,151.11873
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-25,-26.485855,149.07641
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-27,-24.102717,148.634969
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-31,-25.880863,149.147327
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2006-08-31,-27.399447,151.098383
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-01,-27.070138,150.950089
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-02,-22.04338,148.110075
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-02,-27.391852,151.094925
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-04,-25.890894,149.140902
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-06,-26.730988,150.30085
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-06,-27.076308,150.913436
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-07,-27.380049,151.115281
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-07,-27.392983,151.104017
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-07,-21.927402,148.053847
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-07,-25.872263,149.123533
DEVELOPMENT WELL,UNKNOWN,2006-09-08,-21.937487,148.046912
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-08,-21.937719,148.047558
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-09,-27.419894,151.090019
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-11,-26.403497,148.935497
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-11,-27.400564,151.107461
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-12,-25.683864,149.024152
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-12,-26.726508,150.305697
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-13,-25.882116,149.120999
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-13,-27.394094,151.1131
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-13,-27.071438,150.907394
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2006-09-15,-27.421083,151.09965
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-16,-27.405911,151.092752
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2006-09-16,-25.869922,149.140575
