purpose,status,date,lat,lon
development/production,suspended/capped/shut-in,2017-05-19,-25.898727,150.065931
development/production,suspended/capped/shut-in,2017-05-19,-25.69173,148.949218
development/production,suspended/capped/shut-in,2017-05-20,-27.396184,151.131021
development/production,suspended/capped/shut-in,2017-05-20,-26.99537,150.418562
development/production,suspended/capped/shut-in,2017-05-22,-26.275239,149.558756
development/production,suspended/capped/shut-in,2017-05-22,-26.390589,149.081933
development/production,suspended/capped/shut-in,2017-05-22,-25.871074,149.008364
development/production,suspended/capped/shut-in,2017-05-23,-26.996247,150.42564
development/production,suspended/capped/shut-in,2017-05-25,-26.415607,148.999759
development/production,suspended/capped/shut-in,2017-05-25,-25.892294,150.06165
development/production,suspended/capped/shut-in,2017-05-26,-26.26512,149.566339
development/production,suspended/capped/shut-in,2017-05-27,-26.415709,149.051241
development/production,suspended/capped/shut-in,2017-05-28,-27.403229,151.125306
development/production,suspended/capped/shut-in,2017-05-29,-26.997196,150.433423
development/production,suspended/capped/shut-in,2017-05-29,-26.421199,149.056799
development/production,suspended/capped/shut-in,2017-05-29,-25.896916,150.060131
development/production,suspended/capped/shut-in,2017-05-30,-26.264309,149.579599
development/production,producing,2017-05-31,-24.802703,150.012247
appraisal/pilot,suspended/capped/shut-in,2017-06-01,-21.838703,148.042968
development/production,suspended/capped/shut-in,2017-06-02,-26.995982,150.44152
development/production,suspended/capped/shut-in,2017-06-02,-26.42541,149.04551
development/production,suspended/capped/shut-in,2017-06-02,-25.908267,150.065761
development/production,suspended/capped/shut-in,2017-06-03,-26.278062,149.574987
development/production,suspended/capped/shut-in,2017-06-04,-26.417047,149.042751
development/production,suspended/capped/shut-in,2017-06-05,-26.989001,150.441324
development/production,suspended/capped/shut-in,2017-06-06,-26.281151,149.580314
development/production,suspended/capped/shut-in,2017-06-07,-26.429079,149.021359
development/production,suspended/capped/shut-in,2017-06-07,-25.915114,150.067019
development/production,suspended/capped/shut-in,2017-06-08,-27.397278,151.140174
development/production,suspended/capped/shut-in,2017-06-08,-26.983638,150.436145
exploration,plugged and abandoned,2017-06-08,-26.69483,150.165736
development/production,producing,2017-06-09,-24.786394,150.014933
appraisal/pilot,suspended/capped/shut-in,2017-06-10,-21.832528,148.042807
development/production,suspended/capped/shut-in,2017-06-10,-26.302576,149.576168
development/production,suspended/capped/shut-in,2017-06-11,-26.446514,148.988084
development/production,suspended/capped/shut-in,2017-06-11,-25.919138,150.072905
development/production,producing,2017-06-12,-24.806978,149.998508
development/production,suspended/capped/shut-in,2017-06-13,-26.297346,149.562105
development/production,suspended/capped/shut-in,2017-06-14,-26.982807,150.428551
development/production,suspended/capped/shut-in,2017-06-14,-26.45628,148.999706
development/production,producing,2017-06-14,-24.802703,150.012344
development/production,suspended/capped/shut-in,2017-06-16,-26.302051,149.568458
development/production,producing,2017-06-16,-24.683074,150.022616
development/production,suspended/capped/shut-in,2017-06-17,-25.972085,150.088986
development/production,suspended/capped/shut-in,2017-06-18,-26.967333,150.415083
development/production,suspended/capped/shut-in,2017-06-18,-26.478522,149.039726
appraisal/pilot,suspended/capped/shut-in,2017-06-18,-26.318728,149.057067
development/production,suspended/capped/shut-in,2017-06-19,-26.295473,149.570509
development/production,producing,2017-06-19,-24.657769,150.015664
development/production,suspended/capped/shut-in,2017-06-21,-26.974193,150.413918
development/production,suspended/capped/shut-in,2017-06-22,-27.142842,150.969087
exploration,suspended/capped/shut-in,2017-06-22,-26.478149,149.051214
development/production,producing,2017-06-22,-24.646697,150.010631
development/production,suspended/capped/shut-in,2017-06-23,-27.404486,151.134074
development/production,suspended/capped/shut-in,2017-06-23,-26.296116,149.57953
development/production,suspended/capped/shut-in,2017-06-23,-25.965544,150.090827
development/production,suspended/capped/shut-in,2017-06-25,-26.981869,150.41999
development/production,producing,2017-06-25,-24.646694,150.010942
development/production,suspended/capped/shut-in,2017-06-26,-26.288155,149.579796
appraisal/pilot,suspended/capped/shut-in,2017-06-26,-26.327095,149.050228
development/production,suspended/capped/shut-in,2017-06-26,-26.48939,149.040339
development/production,suspended/capped/shut-in,2017-06-27,-25.94645,150.0929
development/production,suspended/capped/shut-in,2017-06-29,-26.489708,149.053377
development/production,suspended/capped/shut-in,2017-06-29,-25.734802,149.074491
development/production,suspended/capped/shut-in,2017-06-30,-26.284465,149.567949
development/production,suspended/capped/shut-in,2017-06-30,-27.142236,150.962683
development/production,suspended/capped/shut-in,2017-06-30,-26.982373,150.452513
development/production,suspended/capped/shut-in,2017-07-01,-27.43723,151.158575
development/production,producing,2017-07-01,-24.8027,150.012444
development/production,suspended/capped/shut-in,2017-07-03,-26.282906,149.574214
appraisal/pilot,suspended/capped/shut-in,2017-07-03,-26.327237,149.039029
development/production,suspended/capped/shut-in,2017-07-04,-27.004371,150.447782
development/production,suspended/capped/shut-in,2017-07-04,-26.115486,149.127902
development/production,suspended/capped/shut-in,2017-07-04,-26.470667,149.035496
development/production,suspended/capped/shut-in,2017-07-05,-25.992386,150.093555
development/production,suspended/capped/shut-in,2017-07-05,-25.907744,149.02436
development/production,suspended/capped/shut-in,2017-07-07,-25.734872,149.074524
development/production,suspended/capped/shut-in,2017-07-08,-27.169419,151.006273
development/production,suspended/capped/shut-in,2017-07-09,-27.4364,151.151902
development/production,suspended/capped/shut-in,2017-07-09,-26.472568,149.06017
development/production,suspended/capped/shut-in,2017-07-10,-27.009463,150.446435
development/production,suspended/capped/shut-in,2017-07-10,-26.282852,149.5605
appraisal/pilot,suspended/capped/shut-in,2017-07-11,-26.31832,149.045381
development/production,producing,2017-07-12,-24.796897,150.01816
development/production,suspended/capped/shut-in,2017-07-12,-25.919516,150.088872
development/production,suspended/capped/shut-in,2017-07-13,-26.47825,149.044667
development/production,suspended/capped/shut-in,2017-07-14,-27.013107,150.450688
development/production,suspended/capped/shut-in,2017-07-15,-26.291685,149.550806
development/production,suspended/capped/shut-in,2017-07-15,-25.905036,150.08823
development/production,suspended/capped/shut-in,2017-07-16,-26.471247,149.052906
development/production,suspended/capped/shut-in,2017-07-17,-27.144005,150.991087
appraisal/pilot,suspended/capped/shut-in,2017-07-17,-26.327418,149.06151
development/production,suspended/capped/shut-in,2017-07-17,-25.747941,149.075497
development/production,suspended/capped/shut-in,2017-07-18,-27.018154,150.452621
development/production,suspended/capped/shut-in,2017-07-19,-26.286043,149.537791
development/production,suspended/capped/shut-in,2017-07-19,-27.346263,151.138524
development/production,suspended/capped/shut-in,2017-07-19,-25.891422,150.084597
development/production,suspended/capped/shut-in,2017-07-19,-26.466175,149.047941
development/production,suspended/capped/shut-in,2017-07-21,-27.016676,150.446604
development/production,suspended/capped/shut-in,2017-07-21,-26.477714,149.080712
appraisal/pilot,suspended/capped/shut-in,2017-07-22,-26.316322,149.067841
development/production,suspended/capped/shut-in,2017-07-23,-26.298217,149.538432
development/production,suspended/capped/shut-in,2017-07-23,-27.143759,150.983544
development/production,suspended/capped/shut-in,2017-07-23,-25.8949,150.0883
development/production,suspended/capped/shut-in,2017-07-24,-26.464458,149.080462
development/production,suspended/capped/shut-in,2017-07-25,-27.347512,151.148143
development/production,producing,2017-07-25,-24.682935,150.02351
development/production,suspended/capped/shut-in,2017-07-25,-25.737686,149.073097
appraisal/pilot,suspended/capped/shut-in,2017-07-26,-26.322202,149.070936
development/production,suspended/capped/shut-in,2017-07-27,-27.078366,150.314983
development/production,suspended/capped/shut-in,2017-07-27,-26.432077,149.108452
development/production,suspended/capped/shut-in,2017-07-27,-25.912417,150.088008
development/production,suspended/capped/shut-in,2017-07-28,-26.313559,149.518967
development/production,suspended/capped/shut-in,2017-07-28,-27.015321,150.440532
development/production,suspended/capped/shut-in,2017-07-29,-27.144391,150.975817
development/production,suspended/capped/shut-in,2017-07-30,-26.432369,149.056988
development/production,suspended/capped/shut-in,2017-07-31,-26.307064,149.5203
development/production,suspended/capped/shut-in,2017-07-31,-27.014485,150.463419
appraisal/pilot,suspended/capped/shut-in,2017-07-31,-26.320474,149.088847
development/production,suspended/capped/shut-in,2017-08-01,-27.07837,150.322298
development/production,suspended/capped/shut-in,2017-08-01,-25.905517,150.073949
development/production,suspended/capped/shut-in,2017-08-02,-26.438945,149.044814
development/production,suspended/capped/shut-in,2017-08-03,-26.300415,149.52401
development/production,suspended/capped/shut-in,2017-08-03,-27.016601,150.468539
development/production,suspended/capped/shut-in,2017-08-03,-25.954094,149.021322
development/production,suspended/capped/shut-in,2017-08-05,-25.744255,149.085252
development/production,suspended/capped/shut-in,2017-08-05,-27.076976,150.329482
development/production,producing,2017-08-05,-24.682935,150.02351
development/production,suspended/capped/shut-in,2017-08-05,-25.899739,150.086247
development/production,suspended/capped/shut-in,2017-08-06,-26.449987,149.031792
development/production,suspended/capped/shut-in,2017-08-06,-26.076019,149.109625
development/production,suspended/capped/shut-in,2017-08-06,-27.064484,150.903223
appraisal/pilot,suspended/capped/shut-in,2017-08-06,-26.326013,149.074327
development/production,suspended/capped/shut-in,2017-08-07,-26.294222,149.52413
development/production,suspended/capped/shut-in,2017-08-08,-27.011201,150.468943
development/production,suspended/capped/shut-in,2017-08-09,-26.472992,149.028847
development/production,suspended/capped/shut-in,2017-08-10,-26.985985,150.338234
development/production,suspended/capped/shut-in,2017-08-11,-26.294406,149.515117
development/production,suspended/capped/shut-in,2017-08-11,-27.008912,150.440199
development/production,suspended/capped/shut-in,2017-08-12,-26.433198,148.994776
development/production,suspended/capped/shut-in,2017-08-12,-25.739455,149.080483
appraisal/pilot,suspended/capped/shut-in,2017-08-12,-26.326808,149.083558
development/production,suspended/capped/shut-in,2017-08-13,-26.985953,150.347764
development/production,suspended/capped/shut-in,2017-08-13,-27.069991,150.950148
development/production,suspended/capped/shut-in,2017-08-14,-26.301183,149.505875
development/production,producing,2017-08-14,-24.682847,150.02348
development/production,suspended/capped/shut-in,2017-08-15,-26.434715,148.984114
development/production,suspended/capped/shut-in,2017-08-15,-27.01051,150.429424
development/production,suspended/capped/shut-in,2017-08-16,-21.957258,148.064503
appraisal/pilot,suspended/capped/shut-in,2017-08-16,-26.326818,149.095374
development/production,suspended/capped/shut-in,2017-08-17,-26.991224,150.344178
development/production,suspended/capped/shut-in,2017-08-17,-26.399466,149.031623
development/production,suspended/capped/shut-in,2017-08-17,-27.0779,150.939481
development/production,suspended/capped/shut-in,2017-08-18,-26.300538,149.51196
development/production,suspended/capped/shut-in,2017-08-18,-26.065361,149.065953
development/production,suspended/capped/shut-in,2017-08-18,-25.696841,148.964186
development/production,suspended/capped/shut-in,2017-08-18,-27.010881,150.421187
development/production,suspended/capped/shut-in,2017-08-19,-25.744041,149.071774
development/production,suspended/capped/shut-in,2017-08-20,-26.406489,149.038978
appraisal/pilot,suspended/capped/shut-in,2017-08-20,-26.31788,149.077785
development/production,suspended/capped/shut-in,2017-08-21,-26.997079,150.34732
development/production,suspended/capped/shut-in,2017-08-21,-25.911842,150.093872
development/production,suspended/capped/shut-in,2017-08-21,-27.023739,150.421854
development/production,suspended/capped/shut-in,2017-08-22,-26.300049,149.51196
development/production,suspended/capped/shut-in,2017-08-22,-26.381617,149.025953
development/production,producing,2017-08-23,-24.682847,150.02348
development/production,suspended/capped/shut-in,2017-08-24,-27.000496,150.340802
development/production,suspended/capped/shut-in,2017-08-24,-25.685552,148.951844
development/production,suspended/capped/shut-in,2017-08-24,-27.141778,150.94721
development/production,suspended/capped/shut-in,2017-08-25,-26.307659,149.510091
appraisal/pilot,suspended/capped/shut-in,2017-08-25,-26.308912,149.074471
development/production,suspended/capped/shut-in,2017-08-25,-26.376342,149.034561
development/production,suspended/capped/shut-in,2017-08-25,-26.357603,149.387072
development/production,suspended/capped/shut-in,2017-08-26,-25.8912,150.074824
exploration,plugged and abandoned,2017-08-26,-24.151298,148.811665
development/production,suspended/capped/shut-in,2017-08-26,-27.029186,150.423078
development/production,suspended/capped/shut-in,2017-08-27,-26.059728,149.087939
appraisal/pilot,suspended/capped/shut-in,2017-08-28,-26.309416,149.062889
development/production,suspended/capped/shut-in,2017-08-28,-26.297932,149.545566
development/production,suspended/capped/shut-in,2017-08-29,-25.885989,150.074663
development/production,suspended/capped/shut-in,2017-08-29,-25.684952,148.941755
development/production,suspended/capped/shut-in,2017-08-29,-27.141778,150.94721
development/production,suspended/capped/shut-in,2017-08-30,-27.023301,150.429008
development/production,suspended/capped/shut-in,2017-08-30,-26.360672,149.393439
development/production,suspended/capped/shut-in,2017-08-31,-26.344472,149.381083
development/production,suspended/capped/shut-in,2017-09-02,-25.885672,150.081258
development/production,suspended/capped/shut-in,2017-09-02,-26.296974,149.554723
development/production,suspended/capped/shut-in,2017-09-02,-27.017639,150.420596
development/production,producing,2017-09-02,-24.673513,150.013669
development/production,suspended/capped/shut-in,2017-09-03,-26.057589,149.104681
appraisal/pilot,suspended/capped/shut-in,2017-09-03,-26.300312,149.070043
development/production,suspended/capped/shut-in,2017-09-03,-25.262826,148.853488
development/production,suspended/capped/shut-in,2017-09-03,-26.349308,149.377408
development/production,suspended/capped/shut-in,2017-09-04,-26.362803,149.384858
development/production,suspended/capped/shut-in,2017-09-05,-26.289483,149.557328
development/production,suspended/capped/shut-in,2017-09-06,-25.883652,150.087572
development/production,suspended/capped/shut-in,2017-09-06,-25.270437,148.851828
development/production,suspended/capped/shut-in,2017-09-06,-27.002955,150.437438
development/production,suspended/capped/shut-in,2017-09-06,-26.352631,149.382755
development/production,suspended/capped/shut-in,2017-09-07,-26.3579,149.400033
development/production,suspended/capped/shut-in,2017-09-07,-27.141273,150.948177
appraisal/pilot,suspended/capped/shut-in,2017-09-08,-26.299714,149.080655
development/production,suspended/capped/shut-in,2017-09-08,-26.284973,149.551748
development/production,suspended/capped/shut-in,2017-09-08,-25.744602,149.078709
development/production,suspended/capped/shut-in,2017-09-09,-25.267545,148.858327
development/production,suspended/capped/shut-in,2017-09-09,-26.334872,149.368388
development/production,suspended/capped/shut-in,2017-09-10,-27.003985,150.422513
development/production,suspended/capped/shut-in,2017-09-10,-26.362181,149.404114
development/production,suspended/capped/shut-in,2017-09-11,-25.264511,148.864891
development/production,suspended/capped/shut-in,2017-09-11,-25.88011,150.087041
development/production,suspended/capped/shut-in,2017-09-11,-26.085514,149.096814
appraisal/pilot,suspended/capped/shut-in,2017-09-12,-26.309981,149.083369
development/production,suspended/capped/shut-in,2017-09-12,-26.338369,149.373038
development/production,suspended/capped/shut-in,2017-09-12,-25.686623,148.97306
development/production,suspended/capped/shut-in,2017-09-12,-21.931178,148.055079
development/production,suspended/capped/shut-in,2017-09-13,-26.36135,149.412317
development/production,suspended/capped/shut-in,2017-09-13,-26.285121,149.544612
development/production,suspended/capped/shut-in,2017-09-14,-25.271753,148.864168
development/production,suspended/capped/shut-in,2017-09-14,-26.338914,149.381672
development/production,suspended/capped/shut-in,2017-09-14,-27.003756,150.429969
development/production,suspended/capped/shut-in,2017-09-14,-27.141683,150.94732
development/production,suspended/capped/shut-in,2017-09-15,-25.741561,149.078647
development/production,suspended/capped/shut-in,2017-09-16,-26.290155,149.541784
appraisal/pilot,suspended/capped/shut-in,2017-09-16,-26.30381,149.090845
development/production,suspended/capped/shut-in,2017-09-16,-25.875613,150.08845
development/production,producing,2017-09-16,-24.673602,150.013678
development/production,suspended/capped/shut-in,2017-09-16,-26.349211,149.401628
development/production,suspended/capped/shut-in,2017-09-17,-25.277136,148.859613
development/production,suspended/capped/shut-in,2017-09-17,-25.685621,148.980412
development/production,suspended/capped/shut-in,2017-09-18,-26.342758,149.394552
appraisal/pilot,suspended/capped/shut-in,2017-09-19,-26.310572,149.093718
development/production,suspended/capped/shut-in,2017-09-20,-26.346933,149.39053
development/production,suspended/capped/shut-in,2017-09-20,-26.29188,149.534045
development/production,suspended/capped/shut-in,2017-09-20,-26.343666,149.405089
development/production,suspended/capped/shut-in,2017-09-21,-26.076555,149.058892
development/production,suspended/capped/shut-in,2017-09-21,-25.879644,150.077185
development/production,suspended/capped/shut-in,2017-09-21,-25.670968,148.984436
development/production,suspended/capped/shut-in,2017-09-22,-25.548181,148.864413
development/production,suspended/capped/shut-in,2017-09-22,-26.278214,149.553362
exploration,plugged and abandoned,2017-09-24,-27.439462,150.88364
development/production,suspended/capped/shut-in,2017-09-24,-25.73705,149.087209
appraisal/pilot,suspended/capped/shut-in,2017-09-24,-26.297779,149.099685
development/production,suspended/capped/shut-in,2017-09-24,-26.35025,149.416533
development/production,suspended/capped/shut-in,2017-09-24,-26.356619,149.433725
development/production,suspended/capped/shut-in,2017-09-25,-25.91105,150.071849
development/production,suspended/capped/shut-in,2017-09-26,-26.358553,149.441508
development/production,suspended/capped/shut-in,2017-09-27,-21.935344,148.059999
development/production,suspended/capped/shut-in,2017-09-27,-26.245901,149.402431
appraisal/pilot,suspended/capped/shut-in,2017-09-27,-26.305571,149.098868
development/production,suspended/capped/shut-in,2017-09-27,-26.348622,149.427897
development/production,producing,2017-09-28,-24.658556,150.015683
development/production,producing,2017-09-29,-24.101944,150.026885
development/production,suspended/capped/shut-in,2017-09-29,-27.336229,151.080555
development/production,suspended/capped/shut-in,2017-09-29,-25.880285,150.067663
development/production,suspended/capped/shut-in,2017-09-30,-26.263618,149.398561
development/production,suspended/capped/shut-in,2017-09-30,-26.237006,149.40598
development/production,suspended/capped/shut-in,2017-09-30,-26.277975,149.547292
development/production,suspended/capped/shut-in,2017-09-30,-25.73028,149.076323
development/production,suspended/capped/shut-in,2017-10-05,-26.306825,149.456835
development/production,suspended/capped/shut-in,2017-10-05,-26.227814,149.401428
appraisal/pilot,suspended/capped/shut-in,2017-10-05,-26.305464,149.106657
development/production,suspended/capped/shut-in,2017-10-06,-26.256361,149.397031
development/production,suspended/capped/shut-in,2017-10-06,-25.899789,150.08618
development/production,suspended/capped/shut-in,2017-10-08,-34.08166324,150.7732056
development/production,suspended/capped/shut-in,2017-10-09,-26.225971,149.412297
appraisal/pilot,suspended/capped/shut-in,2017-10-09,-26.31308,149.105853
appraisal/pilot,suspended/capped/shut-in,2017-10-10,-27.541883,151.165693
exploration,suspended/capped/shut-in,2017-10-10,-25.816195,149.620285
development/production,suspended/capped/shut-in,2017-10-11,-26.250372,149.394676
development/production,suspended/capped/shut-in,2017-10-11,-26.271282,149.422041
development/production,suspended/capped/shut-in,2017-10-11,-26.217593,149.401158
development/production,suspended/capped/shut-in,2017-10-11,-27.253958,151.011875
development/production,suspended/capped/shut-in,2017-10-13,-26.408697,148.97617
exploration,suspended/capped/shut-in,2017-10-13,-27.38283,151.186912
development/production,producing,2017-10-13,-24.102028,150.017666
development/production,suspended/capped/shut-in,2017-10-13,-26.362714,149.384855
appraisal/pilot,suspended/capped/shut-in,2017-10-13,-26.323469,149.10576
development/production,suspended/capped/shut-in,2017-10-14,-26.271312,149.429339
development/production,suspended/capped/shut-in,2017-10-17,-26.401548,148.972971
appraisal/pilot,suspended/capped/shut-in,2017-10-18,-27.542319,151.165821
development/production,suspended/capped/shut-in,2017-10-19,-26.216485,149.413482
appraisal/pilot,suspended/capped/shut-in,2017-10-19,-26.319962,149.110888
development/production,suspended/capped/shut-in,2017-10-20,-26.270215,149.435483
development/production,suspended/capped/shut-in,2017-10-23,-26.222381,149.422928
appraisal/pilot,suspended/capped/shut-in,2017-10-23,-26.311084,149.114469
development/production,suspended/capped/shut-in,2017-10-24,-26.26536,149.437653
development/production,suspended/capped/shut-in,2017-10-24,-27.011713,150.345072
development/production,suspended/capped/shut-in,2017-10-24,-26.394822,148.976284
development/production,suspended/capped/shut-in,2017-10-24,-25.860903,150.066847
development/production,producing,2017-10-26,-24.101806,150.031808
development/production,suspended/capped/shut-in,2017-10-26,-26.230941,149.424246
development/production,suspended/capped/shut-in,2017-10-26,-21.935064,148.019516
development/production,suspended/capped/shut-in,2017-10-27,-27.005005,150.346527
development/production,suspended/capped/shut-in,2017-10-27,-26.38141,148.976206
development/production,suspended/capped/shut-in,2017-10-28,-26.233625,149.414406
appraisal/pilot,suspended/capped/shut-in,2017-10-28,-26.318201,149.099026
development/production,suspended/capped/shut-in,2017-10-29,-26.269833,149.444694
development/production,suspended/capped/shut-in,2017-10-29,-27.329677,150.983734
development/production,suspended/capped/shut-in,2017-10-30,-27.134224,150.930694
development/production,suspended/capped/shut-in,2017-10-30,-26.407842,148.966864
development/production,suspended/capped/shut-in,2017-10-31,-26.240229,149.423088
development/production,suspended/capped/shut-in,2017-10-31,-26.853497,150.362917
development/production,suspended/capped/shut-in,2017-11-01,-25.994706,150.090521
appraisal/pilot,suspended/capped/shut-in,2017-11-01,-26.327274,149.115052
development/production,suspended/capped/shut-in,2017-11-01,-26.394599,148.969556
development/production,suspended/capped/shut-in,2017-11-02,-26.248802,149.426869
development/production,suspended/capped/shut-in,2017-11-02,-26.84701,150.3533
appraisal/pilot,suspended/capped/shut-in,2017-11-02,-24.162598,148.750471
development/production,suspended/capped/shut-in,2017-11-02,-26.242561,149.397036
development/production,suspended/capped/shut-in,2017-11-02,-25.854528,150.067999
development/production,suspended/capped/shut-in,2017-11-03,-27.134495,150.923956
development/production,suspended/capped/shut-in,2017-11-04,-21.960967,148.075483
development/production,suspended/capped/shut-in,2017-11-04,-26.387719,148.971032
development/production,suspended/capped/shut-in,2017-11-05,-26.245161,149.414264
development/production,suspended/capped/shut-in,2017-11-05,-26.860709,150.341382
development/production,suspended/capped/shut-in,2017-11-05,-27.329638,150.97393
exploration,plugged and abandoned,2017-11-06,-27.461275,150.972939
development/production,suspended/capped/shut-in,2017-11-06,-26.217694,149.393936
development/production,suspended/capped/shut-in,2017-11-06,-26.382045,148.967469
development/production,producing,2017-11-07,-24.101806,150.031666
appraisal/pilot,suspended/capped/shut-in,2017-11-07,-26.326356,149.121917
development/production,suspended/capped/shut-in,2017-11-08,-26.909254,150.371324
development/production,suspended/capped/shut-in,2017-11-08,-26.375532,148.962629
development/production,suspended/capped/shut-in,2017-11-08,-26.223047,149.396566
development/production,suspended/capped/shut-in,2017-11-08,-27.140117,150.920531
development/production,plugged and abandoned,2017-11-10,-26.375507,148.973591
development/production,suspended/capped/shut-in,2017-11-10,-26.708031,150.247327
development/production,suspended/capped/shut-in,2017-11-10,-27.311501,150.964998
development/production,suspended/capped/shut-in,2017-11-11,-26.228177,149.394139
development/production,suspended/capped/shut-in,2017-11-11,-26.729351,150.246853
development/production,suspended/capped/shut-in,2017-11-11,-27.146002,150.924115
appraisal/pilot,suspended/capped/shut-in,2017-11-11,-26.319438,149.120088
development/production,suspended/capped/shut-in,2017-11-12,-25.976194,150.093588
development/production,suspended/capped/shut-in,2017-11-13,-25.952267,149.039972
development/production,suspended/capped/shut-in,2017-11-14,-26.241908,149.388977
development/production,suspended/capped/shut-in,2017-11-14,-26.721902,150.242391
development/production,suspended/capped/shut-in,2017-11-14,-27.14858,150.930707
development/production,suspended/capped/shut-in,2017-11-15,-27.318946,150.998209
development/production,suspended/capped/shut-in,2017-11-15,-26.807664,150.465403
development/production,suspended/capped/shut-in,2017-11-16,-26.367172,148.957438
development/production,suspended/capped/shut-in,2017-11-17,-27.326875,150.999376
development/production,suspended/capped/shut-in,2017-11-17,-26.235666,149.393133
development/production,suspended/capped/shut-in,2017-11-17,-26.808067,150.210625
development/production,suspended/capped/shut-in,2017-11-17,-27.15275,150.92486
development/production,producing,2017-11-18,-24.116289,150.03246
development/production,suspended/capped/shut-in,2017-11-19,-25.851875,150.061217
development/production,suspended/capped/shut-in,2017-11-19,-26.234686,149.386539
development/production,suspended/capped/shut-in,2017-11-19,-26.815269,150.464239
development/production,suspended/capped/shut-in,2017-11-19,-27.1517,150.91887
development/production,suspended/capped/shut-in,2017-11-19,-25.670533,148.956481
development/production,suspended/capped/shut-in,2017-11-20,-27.326668,150.991852
development/production,suspended/capped/shut-in,2017-11-20,-26.361009,148.969176
development/production,suspended/capped/shut-in,2017-11-21,-26.926352,150.231302
development/production,suspended/capped/shut-in,2017-11-21,-27.157252,150.918702
development/production,suspended/capped/shut-in,2017-11-22,-26.22908,149.38331
development/production,suspended/capped/shut-in,2017-11-22,-26.822891,150.462681
development/production,suspended/capped/shut-in,2017-11-23,-26.362691,148.96108
development/production,suspended/capped/shut-in,2017-11-23,-26.927969,150.222205
exploration,suspended/capped/shut-in,2017-11-23,-24.643089,149.126917
development/production,suspended/capped/shut-in,2017-11-24,-27.32421,150.985031
development/production,suspended/capped/shut-in,2017-11-24,-26.813447,150.473349
development/production,suspended/capped/shut-in,2017-11-24,-27.141647,150.928991
development/production,suspended/capped/shut-in,2017-11-26,-25.848214,150.067538
development/production,suspended/capped/shut-in,2017-11-26,-21.940883,148.076669
development/production,suspended/capped/shut-in,2017-11-26,-27.266458,151.011217
development/production,suspended/capped/shut-in,2017-11-26,-26.355694,148.97634
development/production,suspended/capped/shut-in,2017-11-26,-26.22118,149.38508
development/production,suspended/capped/shut-in,2017-11-26,-26.936844,150.224352
development/production,suspended/capped/shut-in,2017-11-27,-26.811489,150.456228
development/production,suspended/capped/shut-in,2017-11-27,-27.164082,150.961494
development/production,suspended/capped/shut-in,2017-11-28,-27.088723,150.951241
development/production,producing,2017-11-28,-24.116289,150.03246
exploration,suspended/capped/shut-in,2017-11-28,-26.292663,148.956538
development/production,suspended/capped/shut-in,2017-11-29,-26.361419,148.980034
development/production,suspended/capped/shut-in,2017-11-29,-26.215511,149.377691
development/production,suspended/capped/shut-in,2017-11-29,-26.819619,150.455803
development/production,suspended/capped/shut-in,2017-11-29,-26.949728,150.247313
development/production,suspended/capped/shut-in,2017-11-29,-27.288314,150.994417
development/production,suspended/capped/shut-in,2017-12-01,-26.214867,149.386633
development/production,suspended/capped/shut-in,2017-12-01,-26.827788,150.455481
development/production,suspended/capped/shut-in,2017-12-01,-27.164009,150.954153
development/production,suspended/capped/shut-in,2017-12-02,-26.961999,150.247317
development/production,suspended/capped/shut-in,2017-12-02,-25.679104,148.967293
development/production,suspended/capped/shut-in,2017-12-03,-26.369395,148.967124
development/production,suspended/capped/shut-in,2017-12-03,-25.87318,150.066144
development/production,suspended/capped/shut-in,2017-12-04,-26.827605,150.445697
development/production,suspended/capped/shut-in,2017-12-04,-27.158816,150.951355
development/production,suspended/capped/shut-in,2017-12-04,-25.678202,148.956057
development/production,suspended/capped/shut-in,2017-12-05,-27.099945,150.947353
development/production,suspended/capped/shut-in,2017-12-05,-26.344667,148.972787
development/production,suspended/capped/shut-in,2017-12-05,-26.979049,150.247316
development/production,suspended/capped/shut-in,2017-12-05,-27.166021,150.920296
development/production,suspended/capped/shut-in,2017-12-06,-26.237489,149.378488
development/production,suspended/capped/shut-in,2017-12-07,-26.384922,149.081249
development/production,suspended/capped/shut-in,2017-12-07,-27.158591,150.944251
development/production,suspended/capped/shut-in,2017-12-08,-26.107969,149.090869
development/production,suspended/capped/shut-in,2017-12-08,-26.828232,150.249273
development/production,suspended/capped/shut-in,2017-12-09,-26.221713,149.375827
development/production,suspended/capped/shut-in,2017-12-09,-27.164604,150.944276
development/production,suspended/capped/shut-in,2017-12-09,-25.866958,150.083519
development/production,suspended/capped/shut-in,2017-12-10,-26.380118,149.073297
development/production,suspended/capped/shut-in,2017-12-10,-34.08166324,150.7732056
development/production,suspended/capped/shut-in,2017-12-11,-26.871485,150.382683
development/production,suspended/capped/shut-in,2017-12-12,-27.092159,150.94945
development/production,suspended/capped/shut-in,2017-12-12,-26.374014,149.066625
development/production,suspended/capped/shut-in,2017-12-12,-26.227058,149.517797
development/production,suspended/capped/shut-in,2017-12-12,-27.164424,150.937265
appraisal/pilot,suspended/capped/shut-in,2017-12-14,-21.734569,148.048822
development/production,suspended/capped/shut-in,2017-12-14,-26.827899,150.232274
development/production,suspended/capped/shut-in,2017-12-14,-27.074355,150.533915
development/production,suspended/capped/shut-in,2017-12-14,-25.854074,150.079361
development/production,suspended/capped/shut-in,2017-12-15,-26.22626,149.503906
